published,source,title,url,query,first_seen
2026-09-14,Business Insider Africa,Africa’s richest man plans US listing for $49 billion Dangote Refinery within four years - Business Insider Africa,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQSks2elBjQUNOY3JLdERWeWFydmxvXzVVRnJ2SUItTE00MG5DcXdfdG45UVlGTV9JSm5LQ3JjOUVtemZTcEUtTTFvS1JUYkdOMVBBdUtNaGhyakdtQ294Z2VodmJfT0pvZV9xYlF1bUdyRGw4WFlWMlpTeHBJNFVsTnNOZVpBaTZXaFJ5dFgxbzFrLThMTGs0Z08wT0NMQ1dfSGVlRjNWc0U2M0F3aDA4M1hOcDhlSTVqVUFQVURMenBER3lkMW9hVldSSDFLcklaQTJUeQ?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,africanews.com,Dangote refinery opens to public ownership in Africa's biggest IPO - africanews.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxPNVUxaC04R2VhMzV3bENQQk9zZUJVTU5NcHpwQW9RNmlrQzEwZjExckhhZHVJWGFtX2FWbjJxSm9JRlF2WS13X1NDNUs1anoxQlZDZ3k3MTA5WjdfaTFubHpvWkQzdngtTFRNQTFvR2k5aXB2MXNXUUJmVHRaZ094QzNjam1meDQ0WWhPMlZIZ0F6anpEODlLNkN4M3U4X2lxVWZCZFBkeGJLU2lp0gGsAUFVX3lxTE81VTFoLThHZWEzNXdsQ1BCT3NlQlVNTk1wenBBb1E2aWtDMTBmMTFySGFkdUlYYW1fYVZuMnFKb0lGUXZZLXdfU0M1SzVqejFCVkNneTcxMDlaN19pMW5sem9aRDN2eC1MVE1BMW9HaTlpcHYxc1dRQmZUdFpnT3hDM2NqbWZ4NDRZaE8yVkhnQXpqekQ4OUs2Q3gzdThfaXFVZkJkUGR4YktTaWk?oc=5,Dangote refinery shares,2026-09-15
2026-09-14,France 24,Nigeria's Dangote refinery launches continent's biggest IPO - France 24,https://news.google.com/rss/articles/CBMipgFBVV95cUxOVnd5MTdDQXRic21HMnZobkpkMllmTUN0NlN3anBUMFhqMkZ1WTJRN3U0YkdudmtfMHNKcENsb0Y2LVJlMEdSUmU4YkJZSE9mc2hpTHpmTmN0QnZmaE5zQ0w4R1kyNVExVzdYQlJPRWhDem5iMEhaWlgtMjhub2VyNTd0bUxqSFE5c0VLRGIyOTc4NzQ2X0FvQ3VhbzliM0Rqd2pjMzVn?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,TechAfrica News,Flutterwave Opens Online Access to Dangote Refinery IPO at ₦525 Per Share - TechAfrica News,https://news.google.com/rss/articles/CBMisAFBVV95cUxPd2lmMVg5WmtveVdJUU5yUHNtclJSeE96MXBIeC1RVnIxejBYSDdTQnpEdHV6bXJHTWhLMkZQcWYzck5PejdFaUZZOGhtLTl6R2MwUXJRdUxjbG13QlR5U2dYajBLUHAwOXZ2Z0R3ZjVZTmtaR1FGNS1TVm9URWNlTVczU2xuc1NhTTBUZWpSbHB1UWYtSGp4SXU1c0ZnQldrbFkzal9GaXVReHhhRFBfYw?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,Punch Newspapers,Simple Access to the Dangote Refinery IPO with i-invest - Punch Newspapers,https://news.google.com/rss/articles/CBMihwFBVV95cUxNclNUUHJiNHc2TllURGdQM05yN3YwZTJFQkotZE1NNWoxMHUzQ0VaNGpwNG1hMm1ncFRZU3RZVEFYN3FyU3FJSURYYmQ0X29lRkxqR09TdXpORlUtcjJCeG1JNWpCUG5OUm1LNnNNbFVsY3Y3VTR2MnFBNk1fZHc1Z2F3RTdwU0k?oc=5,"""Dangote refinery"" IPO",2026-09-15
2026-09-14,PM News Nigeria,Dangote Refinery IPO: SEC warns Nigerians as fraudsters move in - PM News Nigeria,https://news.google.com/rss/articles/CBMiogFBVV95cUxPT3ZXRkxsajNPSUtQcUswdTU3TTlMQUtPd2l3Y0xXT3BhWVdfNjhsR3R2d0haUGZwRUQtRTVwbnFLeThyU1NRQldZblkwYUdaMzV2QkVtaER2VEFqNEZKUHlyS21HalJDeU45dFp1eEZrbGlUNDFLZEdlaVVNclBjeVlmX19XbXFuLXl0XzNhUENrUE9Jamxyb3pjNEhlTFRWenc?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,Reuters,"Nigerian billionaire Dangote launches oil refinery IPO, Africa's biggest share sale - Reuters",https://news.google.com/rss/articles/CBMixwFBVV95cUxNNm15SzdOekVDNV9rUTlPanJOckRvYlVjbzNtRU1BVFlWLV9DUVFBRHIxQWwzbzZJNHNuUWt4VXpyM0piZVZCTjRXelNxMUN3ZHB4WXNuZmdoeTJvZkI5Mmp5azBwVGxRNU1qdEEwelJ4c3lCUGxORXRGUFkxckEwZFkwMjRIR3pUbnZhQnllUXp6ZVN2QllZeEg5LUhuVm9tdDhHZmhlTEt5RV8temxtSTJqb0RYWENfckZLTVV1RmlzNjQwdjBj?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,The Guardian Nigeria News,MAN hails Dangote Refinery on economic inclusion - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMif0FVX3lxTE4ya2F4Y2RGUDc5UUEyMzNySlZKT2N4ZzhxeWxodUVhdnBEREdNXzc2R3lac24zbFo5Zno1TGtoZUprd1doeDhsVmdBM1RoRXh4Zno2emJWeVZoOEs2MGxpV1hmVjlKbEZiblgxdktRczdfTV9TVmxZaVJZQ2Q3NUk?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,leadership.ng,Refinery Will Become Africa’s Largest Company By December – Dangote - leadership.ng,https://news.google.com/rss/articles/CBMikAFBVV95cUxNZkNoMnNJQUNndHEwUE5TdkZsSFRULUxjbFNWZWZaQ0FTZXZVNUZ3Vi1HcHdzU3duYWlIWld1bGpDT2NmelRtQWU4cU53M2xpbXVIUG85c0hIN2RNZkhlQkgxUHBnMndxR1VWME1iOGk5Y21DejFpdWNVVFp0QjcwUTlQMlpkc1k4bnVUeURGZ3M?oc=5,Dangote refinery shares,2026-09-15
2026-09-14,economicconfidential.com,Dangote Refinery Launches ₦2.15trn IPO Today - economicconfidential.com,https://news.google.com/rss/articles/CBMic0FVX3lxTE1fZmJfVEM4ZnN6RjFKWEs2bGo4bzJpZGh0RjF2Vkp4cG9nUnZPcFBIMVJfM3dSeXZIbGRFZEVqMU9xX0RodUo0NzdULU5WbVAxcWtwVm1SUG5GeUdiNFZ5aWVsNGEzVmhJZUpOczFVWUFnYm8?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Business Insider Africa,Dangote offers retail investors two free refinery shares for holding IPO stake over two years - Business Insider Africa,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQOExUcHhBSVRqTkI3VC02d25VVnFpQmxaN3ZVVmZOcVBNaDdnRzh5Z0hjMTMzQlNkQUNvbFF5bUFXcUlPV3BNNDhobW1fR3VIWThmNTA0MElKYTNqbm5nY1JMMzkzc0IzZnlQWWlHbHcxTXhtNUdzQ2d0ZVRnOU1LdHpLYUdCYlFLTjJjZXF5eU9TWEplWXpBOFVTeEU5VDJLQmJsUnY1RnEzXzNvUU03WXdNUEdXeU1UYTBSNkE5Q0hfZlNZbk9qZlZTbTZaSHZmdlVEN1U3OA?oc=5,"""Dangote refinery"" IPO",2026-09-15
2026-09-14,The Nation Newspaper,"Dangote Refinery opens N2.15tn IPO, offers Nigerians stake in plant - The Nation Newspaper",https://news.google.com/rss/articles/CBMingFBVV95cUxObEYtSzBtcW4tTjNmVmthckZDeUpwTXBhRE04bDRGNmdZZTYya3hsa1FnQ1lBdkJRdFIwU3NNS1lQWDlyX3JoTm9XTzJtRm4tVG1nMWU3OW1rOWhrYWMxSXE0LVo5R2N4cTQtZG15MF80d0VMcDVQclZja2owa1JmS2wtRWtrSG01T0xDSzE4RnQ2cC14SDhoTE5vZWJId9IBowFBVV95cUxPYmVQdzVxOHdNckZhQ2hVeTFraVZKeDFVZ0dyR0VyYzg3RDlJazhxN0ZEOVQ5cVlHLWxfbDV4Q1MybXh3SkJGU1FmOE5WRUpsVkwxQ1FGVklYaURIRi01Yk9pYkhOekYwMmRDWVlIOTRGaFIwS0NzcmRTVnhYbG9ieXpKYTNHWlNZV0RBN0VKdDNkN0IzMmVLaGRTR0YzSU9OLTZB?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,TheCable,"August inflation, Dangote refinery IPO… business updates to track this week - TheCable",https://news.google.com/rss/articles/CBMinwFBVV95cUxQdmV3b1paY2JKUEtuUEtWS1BOdTZ6a254SGxVejBKeGdVRnhOY3VRTWdtZjRsMFg3Sl9oSndUNDhkdTZLT0JaWjdnUjkyZk9NZk1WeV9pNURSV3l3VTFjeE5KQWhfbU5SWWM0amNOTm9oVnVJcHVJcXFXTVIySmlUemFoOWNCUzNJOEg3bWtiUVNZWmNrbEJnUERJZ0pqTVk?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,leadership.ng,Ooni Of Ife Terms Dangote Refinery Offering ‘Mother Of All Stocks’ - leadership.ng,https://news.google.com/rss/articles/CBMikwFBVV95cUxQdGFXYkRXcnFRYVBaa2hEMW1UbDhudlJISkI4ZzFKd2htaWZ0cUJiNmhuc0RTNXBvUjhJTjU4NzdyRXY4SmttdGhJcXpIa2tZak84NEpJTUFFN3lJUEF6WUUwenlhVVBOOXVwYTVsVllPR2Zrd0tlbXRQa1YySVB5ci00MXNaSmZ4cmpsU0tBT09Rb2s?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,Reuters,How does Aliko Dangote's oil refinery fit into his conglomerate? - Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOWHR0V2xiZ2R6RC1PTW95SlNYUzNwX2JoZUE3TU9NbXlvRVgwckxkNDNmWVdvRVZ4ZGJ6SVZhcVZ3UXdzN05FZ2hNWU9jX3lyUkNybS12YXlRcEhQdVZDZHFCVzJCVGZlTkcwektCTEk4Z0pMYWRObkRBSWtIdkdhMTNYNFI4UzFOQnZrejVDN2tha0JLcjZoWVY3ZTZER1BsRkV0VGdxbC1XRU9FNEgzSg?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Business Insider Africa,"Dangote IPO rush crashes Bamboo app, one of 40 approved platforms, as investors scramble for refinery shares - Business Insider Africa",https://news.google.com/rss/articles/CBMizwFBVV95cUxQVWNOTmVCc0hnV2steHZZd3BOZHNqLTdnMXh6SnhkaFVIM2I0bU1YTDd5dlFPYnFKb0NodGJPa3haWUh4VkF0dVZ0d3ZteUQtbmMzSnFGUGRzTDhZc2JXYVpWQXFNODVuaEpzMWVrSmVUZGpSZW9LNFdyYTlXbDBXY3h1MEdZVkhIRHhFeWRFU05VQ2hzcEh4VEpXbUd6OXk1MUZBN2FuZUdvS3U4QkRwNkQzamkzdjVFWVZINEdjdnlKVHZsVVRMMXYzdnZCc0k?oc=5,"""Dangote refinery"" IPO",2026-09-15
2026-09-14,Bloomberg.com,Dangote’s Fortune Set to Jump $23 Billion on Refinery IPO - Bloomberg.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOVEs5OFl4QzItbWdoaFgwOGx2Vklrd0pOTzdFdFc4MzZfSXNNS281c2liNUk1TjB6b0JJTE14QzhJMFVmQWVsMlJsTGxfZTdfVUhrZ0lINEhpanBQRk43SnEtRVJwRXVaZXotTk1yYzJOakctMXhMVGc4UkRvZGp2aXQ4X1ZNb1R2OTB1YkFtYXRreW40SG1uS2ZrRjF4QVZTSXJQeU5JV3B4NEU?oc=5,"""Dangote refinery"" IPO",2026-09-17
2026-09-14,premiumtimesng.com,Dangote Refinery to give retail investors 1 extra share for every 10 held annually in first two years of listing - premiumtimesng.com,https://news.google.com/rss/articles/CBMiigJBVV95cUxQSU54VGhkd2R2SGt0V1JwNVA5aDVrallVTXExTkJnN0dDSGoydkYtNjVEWnhGQzZuYm9RUHdnOFQ0RENtOVVKSlM4MXBZNERmZnlkYUl4c2lhakdLQzV1VXpPZGYxTDM1b3NkZ1BfLUNOZld6SmVqdmVGb2d0X0Rab0xpT0R4Y2M3NS1nMVFveGJkbkxEdXNEV3Yza3VaTUpWTjlXRHNJenpreVAzWUhEcEFwLWF4REpyN2xkUFo2bW9ja1U4dWczSnlvak8zQnBLYno1UEVEUWVzT3ZXb0FfUFptWWRyMDJrNlVud3JiSHVUUFlJTTk2TFV1US1nUVhrWlFBSTg2RHVrZw?oc=5,"""Dangote refinery""",2026-09-15
2026-09-14,Tribune Online,EXPLAINER: How to buy Dangote Refinery shares as IPO opens today - Tribune Online,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9jeEdnQkREeDNJLS1iUVJ6am14RWFjdWJldEJmdHZpNkpHYzE0WTJzNW9Id3BHa3VaSGpnNXo5WkI1VmVqMnhPN3kydWgzcW_SAaYBQVVfeXFMTUVBMURkMFBObjYtY3ZyRFhMd2gzUkVjYkxPb3J4LXB3N3BlVWpIblZQYVNkQTI3T3p1VDJacXVyY0JmZDdqX1J5Q3hMeF80Wk9EXzhqVG9ZS2V0SW9CLTl2V25SUWcxclNKenRjMnNKNW1BWEM4RTc1WG5DZG5pT2w5SGFTVTZvOUtqcVRzMGVieC03S3laODJkM094cjJmeDZ0RTBLQQ?oc=5,Dangote refinery shares,2026-09-17
2026-09-14,Proshare,Dangote Refinery IPO Explained: How It Will Boost Retail Investors in Nigeria - Proshare,https://news.google.com/rss/articles/CBMiggJBVV95cUxOM2JKZlhvRGU4czRXWGhUWkxYcnF4V1d4THgtSVZMRmRKUGZyZFFFR01PVlctQ3JnYjBjc2RuZVlTNENieGtieFR1aTEyQWY3c0JfZTRLNHdNNTMzQ25zNXl5LVl5bFlza0lqSkJWdDJ0NTcwb1JEZ2hCb1FqVUdYRnZTTC1YN2dOYnc2S0lYLWtrSFBER05pY1hJODltY2xaS0xEN0JHNHB3TVRmZ1ZGVUZHY045al9qTjZFZ29ORHNUOVRJeU1Tdk1hb09QUE5waEEtV19DWF9ZNjZJLVN4X3JKWWR5b2pYeC1rcTQ4Ty1ZYjVuOU51cTZDQXpPRDdJT1E?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,Arise News,IPO: Dangote Says Refinery’s $46bn Valuation Does Not Depend On Iran War Windfall - Arise News,https://news.google.com/rss/articles/CBMiogFBVV95cUxNZjU2RVRzcnYzYzhiOHVERVFZTUVyWXE2T2EtR1NKbkd1dDJidkVQd2FoMlNTTTVqdnRzYnRDcnhRTFZzdU5nVUFYenpFMlpsU29aTWZWaXh4RkFBYkcwM0NobE5hSnVVajllMVpscnZLWndCZ0dzNUZQOEk4ZmEwbC1ORTlpbDNaUFh4VkVsX3FZOVJaYURlUHVxQVBoajdxb2c?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,UA.NEWS,"In Nigeria, Dangote Refinery IPO raises over 10 billion naira after opening — NGX - UA.NEWS",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPYm95TW90TUdGUHBmNjBpaWdMXzhjeEYxMFFFRHR6UVA5R01CRE9ESXJ5c2Y1MUtGcG1jVGMxRVJKXzBJakE5ZFpRUm5yRVN0LUZ3bExtbjJxTlc5ZVdmbVFEN3I5aTJZVDlZLVFaWXhNazBTRGtTOGR1ZGwyX3lJeFphYUhIVFhjY3VwNjZEZXhRNUhna01ha1AwTnZpXzR2MWlxSnV0THZzSE0?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,Tribune Online,EXPLAINER: How to buy Dangote Refinery shares as IPO opens today - Tribune Online,https://news.google.com/rss/articles/CBMipgFBVV95cUxNRUExRGQwUE5uNi1jdnJEWEx3aDNSRWNiTE9vcngtcHc3cGVVakhuVlBhU2RBMjdPenVUMlpxdXJjQmZkN2pfUnlDeEx4XzRaT0RfOGpUb1lLZXRJb0ItOXZXblJRZzFyU0p6dGMyc0o1bUFYQzhFNzVYbkNkbmlPbDlIYVNVNm85S2pxVHMwZWJ4LTdLeVo4MmQzT3hyMmZ4NnRFMEtB0gGmAUFVX3lxTE1FQTFEZDBQTm42LWN2ckRYTHdoM1JFY2JMT29yeC1wdzdwZVVqSG5WUGFTZEEyN096dVQyWnF1cmNCZmQ3al9SeUN4THhfNFpPRF84alRvWUtldElvQi05dlduUlFnMXJTSnp0YzJzSjVtQVhDOEU3NVhuQ2RuaU9sOUhhU1U2bzlLanFUczBlYngtN0t5WjgyZDNPeHIyZng2dEUwS0E?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,The Guardian Nigeria News,Dangote Refinery IPO draws N10bn as investors rush for shares - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMimwFBVV95cUxPZzhtLVNlV0xTYzRjQlIxT1gwQi1tOGw4OTZsSnp6YmJ4SXZPVVd1RTJwYzliQXMzZFFpamNYMUdSYWNQbGd3MzdPdUN2am5jX0ljXzAwWmcxWXFTU3RGbzdfTjFLQVlNTkVrRHpXWjJkZXAzS0UtTnpKajdpS3lILVpkOFRIODhyemxmdGh3Zi1NOFdtcEhqejZKVQ?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Business News Nigeria,Dangote Refinery listing turns NGX into Africa’s undisputed heavyweight - Business News Nigeria,https://news.google.com/rss/articles/CBMirwFBVV95cUxPa3pubkZhZ0ozZEJka1N2enA2ekZ5Sno0U0Q5S1g0cEd4UWpHb0NOenJFM3Bab2ZxVmllZk1JcHdDTnkteTdhSTRTeDZFek50czkxYjdRS2hmNmxYTHNuMzV5RlNWRGdEOUFrR1o2Q0IxSm12S1BrUzFsZ0FoLXB2WWc2bFhYaFVwTnlXd05mWjl2TW5XMUxSLUhCY1FhcWF6MGx4bVFUcEQxTUFISHBV?oc=5,Dangote refinery shares,2026-09-14
2026-09-14,Real Broadcasting Network,Dangote Refinery Rolls Out N2.15tn IPO on NGX - Real Broadcasting Network,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOTHJjc0doc1ZHM2FnNmdKQ2t5czJDek0yNjZJdlR0ZUdndE1LWGlFclZDaGV4MjVMZzQ3NnE3VTFKSWVaa1JrTUlVWDZUMkdfakNLWUpTY2lZRjhVaVpjUlpXZl9xdWkwTU9QVWdYRE1SVmNtR0xBWXZzeU9Id05HV0Ffem4yRlUw?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,Channels Television,[LIVE] Dangote Refinery IPO: Opening Gong Ceremony And Facts Behind The Offer Presentation - Channels Television,https://news.google.com/rss/articles/CBMixAFBVV95cUxQQjlTRFBQRFh3UHZXc1VVTWdMT05iYlh3Q01rc0FXVDdzLXY2RVdOZXA1UTF0U1MzT05jWWRCbTI2bU9IbHctQ2lIWTBzWnNURXFqLUFHVHU0UW0yWjdURlJqTVdjMWlTSDRiNXdDTTd3UV9Zal85Vlh0Y3dWVGZQUXdQS2ZxWHVnaW41VlZEQThTRWQyT2JkcVVaSGNyWXY4TmtuTDNOeE95b3V2a1hUQkUxZC1JMC1jRC1HdUE1Snd3UnV3?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,Premium Times Nigeria,Dangote Refinery opens order book for $1.6 billion Africa’s biggest IPO - Premium Times Nigeria,https://news.google.com/rss/articles/CBMixAFBVV95cUxPdEh5RjB4bTNCeUlTY3dPM3Rua1VtRUg1M3I2VnFtN0RNWEJkOTFyOWJtajMwS0FiQ0FjNzU5b2NQLXo2aEc2RE9CRUVmZkZMQlY4ZUZ1aWN1ZnJaRFdlUGdjaGtWWmZJSGZLNFZkYklRVmF3NmlIcnVhLTFJMkhZMnJzdnozMENYamxDaTlwRURYaUFtbXE5VkpFQy1ZMXRqZ1lYT0QycTdpUkVGM2MxTGhOSU82dHplcmdIdmZNUVV5LWlt?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Investors King,Dangote Refinery Opens N2.15tn Share Offer Today at N525 Per Share - Investors King,https://news.google.com/rss/articles/CBMipwFBVV95cUxPR0xVRFV5VER4akU4VE9tUGhJazBCNHhjcVYxRjl3RGR0dUczSklBOGRUWnRBX2hXWFJoeFlDMGotWkJJaHppbmF4MTJlckdwVXlvbmJ4VDB5eU1tLW82Z2RiUG9uOGpoSWVPVm81cE1EVllTdzJkai1LaFVGZUVLc2xuT2ZxeWdkeTBYdmstR1R6U2p0bFg3YkNZX2tGMWdHUjBXMjgyb9IBrAFBVV95cUxQV2RCcVFCZGo4dXdqMjdaR0FYWW9HU1VBRjZfWjhSdGNpeFo5QXd3dFY3UHJPRU9vNGRpanI2T05sX1VXQkN0eDhuU1lNWE8ydngtZ2JOOThBcVg5UGkwRzJMMVpqc3FBTU1Wa01kQnc2X3V2ZkJBemRJazVQUVlhdndicEh3QWxoUUJqaDZsR0M2LURsLUZjVlprcUtzajR2c19JRURDbGpXSXJF?oc=5,Dangote refinery shares,2026-09-14
2026-09-14,cnbcafrica.com,Dangote Refinery lists 4.1 billion shares on Nigerian Exchange - cnbcafrica.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNRFBmTXNyTDVqUG9pSV9UejB5ZXl4ckVDTk54MzFEam05YlFFcGEybVNzWDRTLUliU2ctZU9vM3NMVndHTXltTzg1bEt0WnA0bEE2c1Ztd1AzRlNpWENKaTZzcDdZWllvcndFdUh1eUM3RFdMNjVjSVV2eUwxNlBqNXY4b3AtOE5oeEMzV2htX2lIUDZhclRWWFFGVkZXa3hnRkxGenJrOU5kbTNWc0E?oc=5,Dangote refinery shares,2026-09-15
2026-09-14,Tribune Online,NGX turnover plunges 38 percent to N130bn as Dangote IPO beckons - Tribune Online,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBfUVNPT2lmejJ3ZVZsNXJkRUx5NTc3OVJFdjRkRmlCREM3RTNfMEs0UkhzWjFyTnFhOTl0SzVqaW84MUdpdDRxMmJILTdhZGc?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,The Guardian Nigeria News,Dangote Refinery’s Initial Public Offering (IPO) Archives - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMifEFVX3lxTFBZQ2k2bllpb0JGRnIzY3dEUnFFQ1liNE0td0VxVlo2WUtwLU1DNEFBMXl0dWRoZ3RKY3pfVVZSMkJzeDVxUUtiVmY0YWw2ckRtcUZBNl9lMmVxUUcwR2kyMGpRYnFiZWtfT2IzUUNsTG5EeTJlb2VRMzBsTXM?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,The Guardian,Africa’s richest man aiming to make $23bn from continent’s biggest-ever IPO - The Guardian,https://news.google.com/rss/articles/CBMilAFBVV95cUxPbjg2RUhOQ2NtWkIzcWpySi1LN2JyVW1WVlhrVDNaM092aTl3cFA5Z1hBQzhNcGtqTXFScTZJNF8xT2Q5RlZHU2s2OVY3ZEhkR1N2M2ljX0Q4bGcyVGhfQ1AwenZRT01Ja0JucEJ6U2JQTEVaM3NhSFFEdUNXV2x4Y1pTLWE2RXNJWEhrdFFHb3c1dGhn?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,realnewsmagazine.net,"Dangote unveils N2.15trn IPO, says offer to democratise wealth creation - realnewsmagazine.net",https://news.google.com/rss/articles/CBMiogFBVV95cUxOZ1lrMC1KckRQYjlMQnB4OFhXWkRCY044SHQxME5uckljekFWZm05VTZOTXZ4VTJXeUtGNzAxcHBucWR0VmVJYm53UlRiMGVSem5XZGo1R25nQnNGOEFMLWN1MlhYQ042U2JkQ0Z4V1lEWERVSXQ3OVlJeUN4VmxHNFZJZ2RvV1NJYjVsS2ZPb0RkMllFcHlnTC1KOXZIZW5Gd0E?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Arise News,Dangote: I’m Ready To Dilute Refinery Stake Further To Bring In More Retail Investors - Arise News,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX05xN2NfOFFZV1FINGFPbXF3ak9oQzNhSVVCOTZvelNoWnJSY3VMY3NGeFotWWxyQjlrR1ZyTGhzbmYtRFl1TkVvQXF2bG1QQTY5b2ZjbVBTS2VtMkcwQ25YXzhsaXphZHVhdFMwX3NhYzBqRk0tcWxRODBKRHFDbktvT2Fkcm1KYUk5ZjFzNVVpejVsZHhpbmtOVk9jTS1jQnY3S204YjY?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,Business Insider Africa,More than $7 million poured into Dangote Refinery’s $1.6 billion IPO within its first hour - Business Insider Africa,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOM0NtMHlTUzNJNlVmZmQ0T0diR0I0V2J0M2R3MGRvU2NfVy1adDlwSkpWZldVQ0FzSHZUYlppeUdvQlUwUWdpVW9KaHNwempjY194U19qd1lkTDlWN2FHRzFscXNxdXlTamdnMmFKN0dPVUgzZjJ1ZUxMSzZ1MWY0NzBzaUo2Z09teXYzbjlQZXRlNjBMNzJ4R2drR2tfdnI2MVJOMFFJUWxBLURLaC1UcUxBSmNaM1ZZV1ViTURveER2ams1UTk4SndrMzFrY1h2MXJFd2lRZw?oc=5,"""Dangote refinery""",2026-09-14
2026-09-14,finimize.com,Dangote’s Refinery IPO Tries To Bring Nigerians Along - finimize.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNODlBYUwzSGx1NmlMSktWUk9TYXRVc2JiU3VJUzJ1ZkZ0cTJpQ0JwOXluTmV4UTdyRTdBUUpOQUQzVVFIQXJqaDJNbXlianFIVG1haEFnYVFWMC1BOGp3Y0dWalc4bDFOTkg2dUM3ZDZMS2k4M1ViY0Vza2xuU0FULWI4TjZRZ2py?oc=5,Dangote refinery shares,2026-09-14
2026-09-14,africanews.com,Nigeria's Dangote bills refinery IPO as chance for ordinary Africans to buy in - africanews.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxOR29BWW56M1QwZVlTWlZEdnJJSlhVdU9qT0h4VjJpODZ3Q0E5akNXZkVHZ1Y3aHhhU1BCRnlTdkRXSW1PY3hvZTM4UXdLWWc1ZjI1aElUOVFUeUEzY1VLN2lLMVlNQUhybG5SQXloNFNidGlzMEdTeGFNRE41aFdsS0xlZ1RONGRiZHlZV3o4TkkyY1AtY3g2TjVlWDRNWER6NDVfY3BvSVRzcjdHYnpkLVgzRmx5bEUxZEFKRdIBvAFBVV95cUxOR29BWW56M1QwZVlTWlZEdnJJSlhVdU9qT0h4VjJpODZ3Q0E5akNXZkVHZ1Y3aHhhU1BCRnlTdkRXSW1PY3hvZTM4UXdLWWc1ZjI1aElUOVFUeUEzY1VLN2lLMVlNQUhybG5SQXloNFNidGlzMEdTeGFNRE41aFdsS0xlZ1RONGRiZHlZV3o4TkkyY1AtY3g2TjVlWDRNWER6NDVfY3BvSVRzcjdHYnpkLVgzRmx5bEUxZEFKRQ?oc=5,"""Dangote refinery"" IPO",2026-09-14
2026-09-14,BBC,Dangote refinery: Nigerians buying into Africa’s biggest share sale - BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1TVDRZVUgwLXNucExuTHdzVHRRVlZaRVlUMVhCek05Si1SOE1ERThQMW9NZ2RueHVyM0tYODQxamloSXVYSHp1alRSa0dyLUdBZ2VXZE5Xd3FiM2M?oc=5,"""Dangote refinery""",2026-09-16
2026-09-14,Blueprint Newspapers,Dangote Refinery IPO attracts billions of naira from investors within minutes - Blueprint Newspapers,https://news.google.com/rss/articles/CBMioAFBVV95cUxQeTlqMkhrZGZ6cm1mYk5XMGc1WWtDaTdIcElkY0F5RWgxMnVvM0FzYUl0VlItZlNfOTZzYnpPZHdNMnhVYnZMdDRrMElJSHJWZ1AtVmVFZmpPMXh4T0NxSFhOYXFCV1kweFBCaG91MFhuZk85X1gtMDczZHR3b0dKWlR0WmlaRGlHZC16cnJfaVBua25MZ1hwUjZHdnZuMFY1?oc=5,"""Dangote refinery""",2026-09-14
